Corporate-Credit-Rating,Name STRING,Symbol STRING,Rating_Agency_Name STRING,Date STRING,Sector STRING,currentRatio REAL,quickRatio REAL,cashRatio REAL,daysOfSalesOutstanding REAL,netProfitMargin REAL,pretaxProfitMargin REAL,grossProfitMargin REAL,operatingProfitMargin REAL,returnOnAssets REAL,returnOnCapitalEmployed REAL,returnOnEquity REAL,assetTurnover REAL,fixedAssetTurnover REAL,debtEquityRatio REAL,debtRatio REAL,effectiveTaxRate REAL,freeCashFlowOperatingCashFlowRatio REAL,freeCashFlowPerShare REAL,cashPerShare REAL,companyEquityMultiplier REAL,ebitPerRevenue REAL,enterpriseValueMultiple REAL,operatingCashFlowPerShare REAL,operatingCashFlowSalesRatio REAL,payablesTurnover REAL,
B,Centrus Energy Corp.,LEU,Egan-Jones Ratings Company,9/25/2013,Basic Industries,0.90934418,0.265894021,0.175071043,45.50286807,-0.121529637,-0.14042065,-0.072581262,-0.176443595,-0.093169159,2.058295964,0.346791794,0.76663735,165.5063291,-4.722173723,1.268660217,0.471132898,1,16.57142857,64.12244898,-3.722173723,-0.14042065,-2.282102413,16.57142857,0.06210325,4.116231289,
BB,Minerals TechnologiesInc.,MTX,Standard  Poor\s Ratings Services,6/5/2015,Basic Industries,2.620005667,1.878719184,0.707282516,87.30376812,0.053565217,0.071304348,0.252405797,0.097855072,0.028636068,0.042800473,0.107068366,0.534601915,1.459267405,2.738933951,0.732544085,0.250406504,0.736808237,6.637681159,7.257971014,3.738933951,0.071304348,13.39560588,9.008695652,0.180173913,7.568075117,
BB,Minerals TechnologiesInc.,MTX,Standard  Poor\s Ratings Services,6/10/2014,Basic Industries,4.506047741,3.927631652,2.710244674,73.29137452,0.078895599,0.12150099,0.229472952,0.124586886,0.065976919,0.119335978,0.094780411,0.836256013,3.326617027,0.436569216,0.303897098,0.278999272,0.674836977,2.622254252,14.58737388,1.436569216,0.12150099,7.855753668,3.885759585,0.132390017,8.270897686,
BB,Minerals TechnologiesInc.,MTX,Moody\s Investors Service,7/21/2015,Basic Industries,2.522284997,1.822661645,0.72002511,70.80301513,0.060024477,0.07376502,0.262016021,0.111426346,0.036208054,0.049823401,0.118506315,0.603221477,1.627818528,2.272926963,0.694463087,0.171945701,0.681481481,5.30259366,6.685878963,3.272926963,0.07376502,7.946038898,7.780979827,0.150200267,8.704724409,
B,"Laredo Petroleum,Inc.",LPI,Standard  Poor\s Ratings Services,1/27/2015,Energy,0.859368272,0.825483207,0.06898653,58.35742582,0.334523262,0.541462554,1,0.285162209,0.067532026,0.122553402,0.1698905,0.201875425,0.236692186,1.515702715,0.602496752,0.382185787,0.986969096,3.480129076,1.584592957,2.515702715,0.541462554,6.814874852,3.526077049,0.627643802,0,
B,"Laredo Petroleum,Inc.",LPI,Standard  Poor\s Ratings Services,1/22/2016,Energy,1.532329405,1.465110809,0.14368932,52.76627819,-3.642911776,-3.93459218,1,-4.074103257,-1.218745847,-1.495097315,-16.81237305,0.334552666,0.50542593,12.79481464,0.927508993,0.074132309,-1.002237717,-1.589963747,1.154656102,13.79481464,-3.93459218,-1.387241975,1.586413802,0.520814651,0,
B,"Laredo Petroleum,Inc.",LPI,Standard  Poor\s Ratings Services,4/24/2012,Energy,0.573509174,0.476471933,0.130630105,53.44018035,0.208461786,0.326191327,0.845900144,0.399962871,0.064850472,0.152655044,0.138884466,0.311090454,0.367314976,1.141610736,0.533061736,0.360921739,-1.054159546,-2.901688,0.224016,2.141610736,0.426083299,7.322703382,2.752608,0.679526096,1.696002782,
B,"Laredo Petroleum,Inc.",LPI,Standard  Poor\s Ratings Services,1/28/2013,Energy,0.52443259,0.464413816,0.126776257,52.03645762,0.104839478,0.160867569,1,0.292103115,0.026366974,0.045564666,0.074128045,0.251498522,0.278197882,1.811397545,0.644305018,0.348287052,0.945601631,2.806304497,0.298274219,2.811397545,0.160867569,8.595127849,2.967744985,0.640688342,0,
B,"Laredo Petroleum,Inc.",LPI,Standard  Poor\s Ratings Services,11/7/2016,Energy,0.823522839,0.747484636,0.173838091,53.07603393,-0.436472384,-0.436472384,1,-0.147246802,-0.146289778,-0.163534142,-1.443953415,0.33516388,0.43704179,8.870501127,0.898688021,0,-0.048372837,-0.076426088,0.237765618,9.870501127,-0.436472384,69.39689186,1.579938096,0.596431405,0,
B,"Laredo Petroleum,Inc.",LPI,Standard  Poor\s Ratings Services,1/30/2014,Energy,1.21120688,1.146899818,0.780225146,42.42130485,0.17737506,0.289372378,1,0.322207808,0.044973626,0.081233746,0.092748629,0.253551011,0.301796378,1.062289351,0.515101991,0.387035277,0.907575213,2.498445166,1.614906785,2.062289351,0.289372378,9.259736839,2.752879463,0.548252781,0,
BB,Antero Resources Corporation,AR,Standard  Poor\s Ratings Services,3/6/2015,Energy,1.084022665,0.913108332,0.212949472,15.58979494,0.247584752,0.411410658,0.47773238,0.47773238,0.058200829,0.107434738,0.123055886,0.235074366,0.290900397,1.114332195,0.527037425,0.398171352,-3.094261117,-11.78554251,3.581450666,2.114332195,0.411410658,7.425337063,3.808839028,0.366871006,2.673051599,
BB,Antero Resources Corporation,AR,Standard  Poor\s Ratings Services,3/10/2016,Energy,1.764864903,1.572111075,0.033188174,7.328318741,0.238027257,0.393411344,1,0.452680223,0.066502939,0.115696856,0.15862855,0.279392117,0.368502499,1.385286311,0.580763116,0.370136372,-1.333021987,-4.893898429,3.766574242,2.385286311,0.393411344,4.857503184,3.671281103,0.254467038,0,
BB,Antero Resources Corporation,AR,Standard  Poor\s Ratings Services,9/27/2016,Energy,0.49252864,0.164320983,0.038671965,6.210246342,-0.486559952,-0.714133647,1,-0.55935054,-0.059542845,-0.092707916,-0.135536776,0.122375145,0.145053771,1.276289894,0.560688644,0.398431881,-1.010406395,-4.252226686,0.354750886,2.276289894,-0.714133647,-73.13445505,4.208432081,0.711515169,0,
BBB,Marathon Petroleum Corporation,MPC,Moody\s Investors Service,9/3/2014,Energy,1.321715818,0.747989276,0.174146171,15.14225544,0.025803286,0.039205864,0.143604895,0.041414069,0.082862771,0.175266213,0.234768859,3.21132633,6.015435705,1.833224816,0.647045305,0.333767927,0.524115756,5.719298246,8.277192982,2.833224816,0.039205864,3.410014878,10.9122807,0.031794064,12.57618976,
BBB,Marathon Petroleum Corporation,MPC,Moody\s Investors Service,12/7/2015,Energy,1.492671395,1.209771474,0.177620173,14.82776089,0.039583073,0.060706999,0.228560325,0.06512054,0.066148672,0.11895567,0.215456674,1.671135336,2.863257034,2.257157966,0.69298388,0.34430727,0.508002955,3.834572491,8.827137546,3.257157966,0.060706999,5.251028716,7.548327138,0.056362854,11.71895425,
BBB,Marathon Petroleum Corporation,MPC,Standard  Poor\s Ratings Services,7/1/2011,Energy,1.251277239,0.8904181,0.321030132,25.29914042,0.030333041,0.04722,0.165200168,0.04722,0.092794717,0.230221617,0.251341399,3.05919596,6.440873405,1.708574435,0.630802097,0.357623017,0.641885766,5.966292135,8.654494382,2.708574435,0.04722,1.496624729,9.29494382,0.042014246,8.048475946,
BB,Griffon Corporation,GFF,Standard  Poor\s Ratings Services,3/7/2014,Capital Goods,2.898677609,1.527184442,0.626316326,49.97441655,0.00201301,0.007659271,0.223149134,0.03412231,0.002105906,0.009527576,0.005791251,1.04614768,5.292319135,1.750004612,0.636364246,0.526268053,0.247913822,0.390277063,3.272764019,2.750004612,0.007659271,8.556754761,1.574244874,0.045787294,8.885410427,
BB,Griffon Corporation,GFF,Standard  Poor\s Ratings Services,2/29/2012,Capital Goods,2.857637378,1.623020271,0.771817111,53.4353196,-0.004058877,-0.007837549,0.214911826,0.030341348,-0.003983908,-0.00925518,-0.011398848,0.981529593,5.230115698,1.861222749,0.650499074,0.48212419,-1.476105695,-0.886505202,4.124798452,2.861222749,-0.007837549,8.590874758,0.600570274,0.019327595,7.848489647,
BB,Griffon Corporation,GFF,Standard  Poor\s Ratings Services,4/10/2015,Capital Goods,2.461322672,1.059420889,0.279031776,47.35847929,-8.89E-05,-0.00286975,0.230643871,0.039242679,-9.72E-05,-0.003838308,-0.00033269,1.094184615,5.375065103,2.421557553,0.707735444,0.96903429,0.173706606,0.32829623,1.871796949,3.421557553,-0.00286975,8.655045168,1.889946726,0.046842296,7.006817465,
BB,Griffon Corporation,GFF,Standard  Poor\s Ratings Services,2/24/2016,Capital Goods,2.338664524,0.836622068,0.160680407,39.60531132,0.017008163,0.026604736,0.235997246,0.050106844,0.019803827,0.038099081,0.07964462,1.164371939,5.305738318,3.021678184,0.751347583,0.360709225,0.033058828,0.056424857,1.165732604,4.021678184,0.026604736,8.762329597,1.706801471,0.03776577,7.708554584,
BB,Griffon Corporation,GFF,Standard  Poor\s Ratings Services,3/24/2011,Capital Goods,2.419447553,1.258990315,0.506788438,71.09031635,0.007412697,0.010673912,0.222801307,0.017558787,0.005482659,0.00976485,0.013496268,0.739630846,4.108889072,1.461628079,0.59376479,0.311902693,0.513058647,0.723166141,2.87926883,2.461628079,0.010673912,8.981578772,1.409519449,0.064238993,5.431328815,
BB,Griffon Corporation,GFF,Standard  Poor\s Ratings Services,2/27/2013,Capital Goods,3.022188651,1.644253666,0.76688748,47.0397551,0.009140072,0.011788979,0.225025455,0.03891153,0.009418157,0.014314243,0.026004659,1.030424783,5.215058886,1.76111974,0.637828094,0.224693496,0.236092311,0.380566584,3.749579712,2.76111974,0.011788979,7.218882846,1.611939765,0.048427178,10.17854118,
BBB,Packaging Corporation of America,PKG,Moody\s Investors Service,6/15/2012,Consumer Durables,2.156873838,1.265075697,0.415173971,44.57659237,0.060313094,0.092936521,0.206840855,0.104098261,0.065503447,0.119599273,0.170120894,1.086056823,1.774356755,1.597128893,0.614959426,0.351029141,0.188996683,0.657739144,1.574450298,2.597128893,0.092936521,7.921438906,3.480162367,0.131869986,13.42007039,
BBB,Packaging Corporation of America,PKG,Moody\s Investors Service,9/2/2014,Consumer Durables,2.583633388,1.261865794,0.204418985,40.29431364,0.067081297,0.104961897,0.210077572,0.120066295,0.073403758,0.129667546,0.258051794,1.094250725,2.048082307,2.515512028,0.715546415,0.360898584,0.429153648,3.256701031,1.287628866,3.515512028,0.104961897,8.768129858,7.588659794,0.125773161,13.9881997,
BBB,Packaging Corporation of America,PKG,Moody\s Investors Service,10/15/2013,Consumer Durables,2.251500668,1.262670334,0.289097237,64.03971917,0.119030379,0.113314352,0.234410587,0.129213425,0.083900996,0.091494206,0.332275717,0.704870447,1.306377294,2.960330994,0.747495853,-0.050443982,0.614564922,3.870189172,1.977241429,3.960330994,0.113314352,12.34374668,6.297445614,0.165934486,7.850782806,
A,Loews Corporation,L,Moody\s Investors Service,6/15/2012,Finance,1.568004793,1.568004793,0.038645896,0,0.075316769,0.157995328,0.611453246,0.075316769,0.014116086,0.030984078,0.056490576,0.187422886,1.037377001,3.001858243,0.750116086,0.240143369,0.783858764,7.682990137,12.93847181,4.001858243,0.157995328,12.22287588,9.801498035,0.280668224,23.55793991,
BB,Silgan HoldingsInc.,SLGN,Egan-Jones Ratings Company,11/11/2013,Consumer Durables,1.745163287,0.795645669,0.25870447,32.77858298,0.049996522,0.068210806,0.147563528,0.087414973,0.055829094,0.093660606,0.259739186,1.116659571,3.315786321,3.652398357,0.785057099,0.27397504,0.705918079,3.852974134,2.497323124,4.652398357,0.068210806,6.086496233,5.458103776,0.094567426,8.976001726,
BB,Silgan HoldingsInc.,SLGN,Egan-Jones Ratings Company,7/24/2014,Consumer Durables,1.742248278,0.802518049,0.334943918,28.99367809,0.046625969,0.072742146,0.153339008,0.092247539,0.055204357,0.107810903,0.256904653,1.183983046,3.677769828,3.653702483,0.785117333,0.35902401,0.592945262,3.225160029,3.509459843,4.653702483,0.072742146,5.860059671,5.439220509,0.088191851,7.812976964,
BB,Silgan HoldingsInc.,SLGN,Moody\s Investors Service,6/15/2012,Consumer Durables,2.239710557,1.237655104,0.66684859,35.35444843,0.055047166,0.075967157,0.147778984,0.100911397,0.064843021,0.111841846,0.293578665,1.17795385,3.295952505,3.527529126,0.779128975,0.363837561,0.518860788,2.665480885,5.673195611,4.527529126,0.075967157,4.705433287,5.137179267,0.10246758,9.365085379,
BB,Silgan HoldingsInc.,SLGN,Egan-Jones Ratings Company,10/23/2015,Consumer Durables,1.337993607,0.487685177,0.127935659,27.2531231,0.045806145,0.067185959,0.147218456,0.084966648,0.05400261,0.104868159,0.26973923,1.178938127,3.344464753,3.994929473,0.799796973,0.318218486,0.292493277,1.607708822,1.637878763,4.994929473,0.067185959,6.492163699,5.496566756,0.089109613,6.726823298,
BBB,HumanaInc.,HUM,Moody\s Investors Service,12/5/2012,Health Care,1.836862745,1.574901961,0.204862745,6.838036089,0.031232429,0.048842202,1,0.05152584,0.061164222,0.14047339,0.138125918,1.958356274,35.63387978,1.258279643,0.557185044,0.360544218,0.786791472,9.369349285,57.63419286,2.258279643,0.048842202,5.656144894,11.90830051,0.049148904,0,
BBB,HumanaInc.,HUM,Moody\s Investors Service,6/15/2012,Health Care,1.846268164,1.67668428,0.227377807,10.24679626,0.038526281,0.06068093,1,0.063640313,0.080133273,0.191812564,0.175989086,2.079963858,40.38596491,1.196204887,0.544669076,0.365100671,0.833573834,10.47680654,55.13472339,2.196204887,0.06068093,5.617594435,12.56854056,0.056445482,0,
BBB,HumanaInc.,HUM,Moody\s Investors Service,9/16/2014,Health Care,2.000271924,1.45492862,0.263086336,8.790103093,0.023649485,0.044742268,1,0.048701031,0.04887923,0.134690584,0.118909392,2.06682008,34.1789993,1.432718225,0.588937186,0.471428571,0.673671199,7.069337882,61.82752113,2.432718225,0.044742268,8.704782739,10.49375109,0.033360825,0,
BBB,Deluxe Corporation,DLX,Egan-Jones Ratings Company,4/28/2015,Consumer Durables,0.682485532,0.490018149,0.131709499,24.780411,0.119345408,0.177518783,0.637844502,0.198695763,0.118333964,0.24336298,0.308563592,0.991525067,19.10550883,1.607565749,0.616500562,0.327702646,0.853353305,4.802135388,2.31408674,2.607565749,0.177518783,8.565072999,5.627370703,0.167491796,6.951453862,
BBB,Deluxe Corporation,DLX,Egan-Jones Ratings Company,5/12/2014,Consumer Durables,0.651564773,0.527492955,0.247084606,20.27851989,0.117774592,0.177343983,0.645944282,0.200598931,0.118922301,0.260370482,0.339085523,1.009744962,15.63821872,1.851319903,0.649285231,0.335897445,0.856754442,4.432106825,3.372106825,2.851319903,0.177343983,7.544754044,5.173135509,0.165003811,7.848654395,
BB,Deluxe Corporation,DLX,Moody\s Investors Service,6/15/2012,Consumer Durables,0.641132348,0.497125184,0.095506497,17.77191457,0.102000147,0.152429888,0.65194456,0.191209625,0.104114389,0.198525966,0.477701535,1.020727832,12.49963407,3.588237432,0.782051384,0.330838933,1,4.611783839,1.573340387,4.588237432,0.152429888,5.606087188,4.611783839,0.166032494,7.626704177,
BBB,Deluxe Corporation,DLX,Egan-Jones Ratings Company,10/15/2015,Consumer Durables,0.434047052,0.318788671,0.083120407,25.45875293,0.123322937,0.18498638,0.639438814,0.199868909,0.118536523,0.299944483,0.293434568,0.961187962,20.67859142,1.47547811,0.596037632,0.333340448,0.859511647,5.352856709,2.341389423,2.47547811,0.18498638,6.445077728,6.227788452,0.173697003,7.298989438,
BB,Deluxe Corporation,DLX,Moody\s Investors Service,11/9/2012,Consumer Durables,0.998332652,0.757116896,0.206419518,16.95885319,0.112542139,0.1655226,0.653858924,0.199369338,0.120707428,0.210305033,0.393805075,1.07255317,14.54008581,2.262475891,0.693484325,0.320079919,0.855811895,4.113914328,1.895854259,3.262475891,0.1655226,6.417976039,4.807031019,0.161115757,8.054049488,
BBB,"Lennox International,Inc.",LII,Moody\s Investors Service,6/15/2012,Capital Goods,1.576540408,0.790713912,0.07854774,45.07809662,0.026728417,0.039532631,0.252330791,0.044708803,0.051767603,0.115289548,0.188755879,1.936800141,10.66021297,2.646216332,0.725743097,0.32388974,0.433070866,0.628571429,0.857142857,3.646216332,0.039532631,11.26753964,1.451428571,0.023065746,8.916967509,
A,"Lennox International,Inc.",LII,Egan-Jones Ratings Company,7/21/2015,Capital Goods,1.138592233,0.55934466,0.047208738,44.42233374,0.053815539,0.08150199,0.273230663,0.088077522,0.111058207,0.330063069,1.836614173,2.063682895,10.21024735,15.53740157,0.939531008,0.337579618,0.788949275,5.819599109,0.86636971,16.53740157,0.08150199,15.97180337,7.376391982,0.095518256,7.872539831,
A,"Lennox International,Inc.",LII,Egan-Jones Ratings Company,4/22/2015,Capital Goods,1.225673879,0.554212498,0.045328176,45.63312942,0.061115401,0.09431609,0.2682485,0.099394191,0.116646829,0.338954109,22.86666667,1.908632319,9.390407139,195.0333333,0.994898827,0.3447733,0.521645022,2.012526096,0.782881002,196.0333333,0.09431609,13.5791378,3.858037578,0.054879135,7.598211533,
BBB,"Lennox International,Inc.",LII,Moody\s Investors Service,10/25/2016,Capital Goods,1.132005402,0.584289894,0.05649336,47.00818322,0.076285149,0.11058326,0.295611819,0.117915202,0.157814009,0.461970862,7.310526316,2.068738283,10.07636967,45.32368421,0.978412771,0.308169853,0.762200282,6.225806452,1.156682028,46.32368421,0.11058326,15.51009641,8.168202765,0.09734732,7.101605759,
BBB,Nokia Corporation,NOK,Standard  Poor\s Ratings Services,8/2/2011,Technology,1.459241,1.068390277,0.600149048,164.1448522,-0.072833166,-0.068261523,0.348196393,-0.075588677,-0.032122635,-0.058099248,-0.09795334,0.441044055,8.668838219,1.877284595,0.6156332,-0.066972477,0.673990499,0.303074318,3.059047914,3.049355681,-0.068261523,-15.20082644,0.449671499,0.105460922,1.881417209,
BBB,Nokia Corporation,NOK,Standard  Poor\s Ratings Services,6/9/2011,Technology,1.547605473,1.155188141,0.647890536,65.09565094,0.04358479,0.05402158,0.306035904,0.053032088,0.047286762,0.106241023,0.128615128,1.084937249,21.72262027,1.591490545,0.585128952,0.193196686,0.895737601,1.50949702,3.389091841,2.719897108,0.05402158,13.2200515,1.685200016,0.148683033,4.828060974,
BB,Nokia Corporation,NOK,Standard  Poor\s Ratings Services,5/15/2014,Technology,1.45989418,1.28952381,0.908888889,89.77236117,0.023145401,0.046121238,0.393217465,0.100466299,0.010837204,0.034559431,0.042207792,0.468222778,20.83922261,2.865027829,0.735619864,0.498161765,-0.174672489,-0.010681033,2.479334836,3.89471243,0.046121238,51.38841863,0.061148915,0.019415006,3.885450597,
BB,Nokia Corporation,NOK,Fitch Ratings,7/20/2012,Technology,1.512961336,1.167691857,0.695225542,131.5659091,-0.050064935,-0.030324675,0.360974026,0.027012987,-0.025713714,-0.028601176,-0.097139977,0.513607257,10.7617051,2.61370795,0.691868997,-0.650963597,0.787134503,0.179708384,2.775733508,3.77774978,-0.030324675,-17.88770178,0.228307085,0.055519481,2.23964497,
BBB,ITTInc.,ITT,Moody\s Investors Service,12/4/2014,Capital Goods,2.110136704,1.375032241,0.75315966,65.5586529,0.069501997,0.098696602,0.326376855,0.100354102,0.050805452,0.091733483,0.151864351,0.730992703,5.980175715,1.989134908,0.665455046,0.272137405,0.51450756,1.375956284,6.441530055,2.989134908,0.098696602,7.611263039,2.67431694,0.092179613,5.775839793,
BBB,ITTInc.,ITT,Fitch Ratings,5/16/2016,Capital Goods,1.571398594,1.08551044,0.436155702,81.35259092,0.141535243,0.153805922,0.325514966,0.152920824,0.094478462,0.137989533,0.258277659,0.66752605,5.604509583,1.733719991,0.634198088,0.18336385,0.622551154,1.592427617,5.351893096,2.733719991,0.153805922,5.841969794,2.557906459,0.092412295,5.327295837,
B,Mercer InternationalInc.,MERC,Moody\s Investors Service,11/12/2014,Basic Industries,3.098335108,1.770915041,0.549405643,43.82315898,0.096292098,0.082017714,0.17847235,0.137687301,0.086626464,0.137643757,0.257824462,0.899621736,1.330591632,1.976278254,0.664009909,-0.174040257,0.760616372,1.711068524,0.98731529,2.976278254,0.139472663,6.090326358,2.249581506,0.123041889,9.443746637,
BB,Mercer InternationalInc.,MERC,Standard  Poor\s Ratings Services,10/20/2016,Basic Industries,4.313094344,2.841987764,1.512246431,48.53957019,0.037507661,0.063828394,0.171370823,0.123573591,0.030156864,0.104209329,0.092166762,0.804018786,1.261889862,2.056244857,0.672801085,0.412367147,0.697930133,1.518777482,2.177878929,3.056244857,0.119188771,6.106939079,2.176116791,0.151114775,8.378865336,
B,Mercer InternationalInc.,MERC,Standard  Poor\s Ratings Services,11/26/2015,Basic Industries,3.723494316,2.328200266,1.042501029,47.42791356,0.073075598,0.101578198,0.205109543,0.160359426,0.06383236,0.147294686,0.197145513,0.873511287,1.355215368,2.088488574,0.676217031,0.280597612,0.70772516,1.746987406,1.687686824,3.088488574,0.153737306,5.364819668,2.468454571,0.154103159,7.938946351,
