Corporate-Credit-Rating,Name STRING,Symbol STRING,Rating_Agency_Name STRING,Date STRING,Sector STRING,currentRatio REAL,quickRatio REAL,cashRatio REAL,daysOfSalesOutstanding REAL,netProfitMargin REAL,pretaxProfitMargin REAL,grossProfitMargin REAL,operatingProfitMargin REAL,returnOnAssets REAL,returnOnCapitalEmployed REAL,returnOnEquity REAL,assetTurnover REAL,fixedAssetTurnover REAL,debtEquityRatio REAL,debtRatio REAL,effectiveTaxRate REAL,freeCashFlowOperatingCashFlowRatio REAL,freeCashFlowPerShare REAL,cashPerShare REAL,companyEquityMultiplier REAL,ebitPerRevenue REAL,enterpriseValueMultiple REAL,operatingCashFlowPerShare REAL,operatingCashFlowSalesRatio REAL,payablesTurnover REAL,
B,Central Garden  Pet Company,CENT,Egan-Jones Ratings Company,6/18/2014,Consumer Durables,3.689232102,1.24629653,0.083124462,42.87825654,-0.001166522,-0.002111714,0.28053504,0.024282897,-0.00166127,-0.003567521,-0.004115832,1.424121568,8.7534103,1.477521881,0.596370871,0.742268041,1.890036065,-1.111448414,0.685657255,2.477521881,-0.002111714,11.254262,-0.588056722,-0.017102948,11.48732729,
BBB,Equity Residential,EQR,Egan-Jones Ratings Company,5/28/2014,Consumer Services,0.465513043,0.465513043,0.465513043,0,0.766684033,-0.05070817,0.023273424,0.214552737,0.080168578,-0.005329156,0.17422461,0.104565342,0.124191,1.173228151,0.539855031,-0.009655093,1,2.452451983,0.151095807,2.173228151,-0.05070817,19.65446587,2.452451983,0.363913085,19.63222803,
BB,Kennedy-Wilson HoldingsInc.,KW,Standard  Poor\s Ratings Services,3/19/2014,Finance,20.25,20.25,15.36206897,447.3372093,-0.148837209,0.38372093,0.560465116,0.358139535,-0.003557928,0.009232319,-0.008330079,0.023904825,4.134615385,1.34127294,0.572881921,0.175757576,1,0.439854351,2.560430121,2.34127294,0.38372093,71.28905443,0.439854351,0.727906977,7.269230769,
BBB,Clorox Company (The),CLX,Fitch Ratings,6/15/2012,Consumer Durables,0.936996337,0.18974359,0.18974359,0,0.106480596,0.085260944,0.434524947,0.106480596,0.133797742,0.159399571,-6.476744186,1.25654576,5.034648701,-49.40697674,1.020658179,0.618834081,0.673352436,3.43821096,1.894673699,-48.40697674,0.085260944,16.59079645,5.106109042,0.13343529,6.992907801,
B,PBF Logistics LP,PBFX,Standard  Poor\s Ratings Services,5/4/2015,Energy,6.147502356,61.43378888,3.337653157,85.18864138,0.320469597,0.26674694,1,0.320469597,0.040535498,0.034107676,-0.132750867,0.126487812,0.381024476,-4.274928716,1.305350158,0,-5.238768499,-2.452219541,15.40685617,-3.274928716,0.26674694,43.24365241,0.468090839,0.15187638,0,
A,Alliant Energy Corporation,LNT,Egan-Jones Ratings Company,9/2/2015,Public Utilities,0.608254249,0.307879055,0.004266902,44.60413081,0.119375461,0.141781411,1,0.177342021,0.031083936,0.041424582,0.104293655,0.260387989,0.341797019,2.355226766,0.701957552,0.152612183,-0.187213039,-1.45625,0.186607143,3.355226766,0.141781411,6.251640371,7.778571429,0.267764937,0.544234592,
BB,Entravision Communications Corporation,EVC,Standard  Poor\s Ratings Services,7/10/2014,Consumer Services,2.978426642,2.667997671,0.866816405,97.95544501,0.112056784,0.188259695,0.987634173,0.24651501,0.051390102,0.092669574,0.186331222,0.458607681,4.26243308,2.625819261,0.724200263,0.40477549,0.841781225,0.516495644,0.352502103,3.625819261,0.188259695,11.327185,0.613574678,0.224807675,0.092964746,
A,Pepsico,Inc.,PEP,Standard  Poor\s Ratings Services,3/27/2013,Consumer Non-Durables,1.095441512,0.799344608,0.36848265,39.24089965,0.094332132,0.126794112,0.522216454,0.139131497,0.08277285,0.144294427,0.275594415,0.877461883,3.422449833,2.329526698,0.699657011,0.251685934,0.679915084,3.702633269,4.251123956,3.329526698,0.126794112,11.44951868,5.445728966,0.129466194,2.628833067
BBB,Dollar General Corporation,DG,Moody\s Investors Service,6/1/2016,Consumer Services,1.777198728,0.291699619,0.291699619,0,0.05633888,0.088889351,0.306855284,0.093555343,0.094915817,0.181982975,0.186574065,1.684730291,8.936161525,0.965679388,0.491270038,0.366190899,0.715559075,3.088230756,1.903349276,1.965679388,0.088889351,11.50074899,4.315829211,0.069527903,9.442094321,
A,Campbell Soup Company,CPB,Egan-Jones Ratings Company,9/9/2013,Consumer Non-Durables,0.676721511,0.279707495,0.101462523,26.11028316,0.056880278,0.118604074,0.36164928,0.134128167,0.055028235,0.189446538,0.376335251,0.967439625,3.562831858,5.838948233,0.853778686,0.287958115,0.670264966,2.175159236,1.089171975,6.838948233,0.118604074,12.28781439,3.24522293,0.126552409,9.82791587,
B,AMC Entertainment Holdings,Inc.,AMC,Standard  Poor\s Ratings Services,8/3/2016,Consumer Services,0.574881222,0.208389744,0.174129449,4.595654429,0.034509368,0.046244166,0.956064967,0.065781252,0.012921668,0.020078627,0.055565286,0.374439428,1.06587493,3.30016361,0.767450709,0.253757376,0.023032283,0.101246487,2.108772251,4.30016361,0.046244166,14.1707655,4.395851155,0.133397881,0.28333609
A,Omnicom GroupInc.,OMC,Egan-Jones Ratings Company,10/27/2014,Technology,0.927817529,0.739153145,0.198000182,155.4737299,0.072073013,0.118163183,1,0.126917704,0.051206649,0.190554397,0.387368421,0.710482984,21.63531073,6.564807018,0.867808921,0.327679558,0.855739925,4.976368649,9.414336353,7.564807018,0.118163183,9.228867545,5.815281607,0.096391127,0,
B,Calumet Specialty Products Partners, L.P.,CLMT,Standard  Poor\s Ratings Services,2/8/2016,Energy,0.971911906,0.521704437,0.008937121,16.92093145,-0.033089632,-0.039830991,0.141141284,0.017802886,-0.047339288,-0.072386869,-0.230832919,1.430638096,2.450442066,3.876138434,0.794919686,0.169249106,0.098565356,0.497991951,1.766462017,4.876138434,-0.039830991,11.51609949,5.052403519,0.089346753,11.42830069
BBB,Continental Resources,Inc.,CLR,Standard  Poor\s Ratings Services,5/27/2014,Energy,0.778781066,0.45860452,0.019334001,67.97874767,0.221182583,0.351084323,1,0.418438273,0.063998606,0.115881351,0.193320564,0.289347403,0.322270529,2.02069961,0.668950863,0.370001542,1,13.92527502,0.174374576,3.02069961,0.351084323,6.100783571,13.92527502,0.741876619,0
BBB,SP GlobalInc.,SPGI,Fitch Ratings,5/21/2015,Finance,0.99974792,0.865137383,0.629442904,67.34903979,-0.022767769,0.010690952,0.677885567,0.022371808,-0.016984197,0.019258203,-0.235655738,0.745975484,24.51941748,12.875,0.927927928,4.537037037,0.923904053,4.114180479,9.208103131,13.875,0.010690952,93.06461538,4.453038674,0.239358543,8.518324607,
BBB,Host Hotels  Resorts,Inc.,HST,Standard  Poor\s Ratings Services,1/30/2015,Consumer Services,0.682634731,0.682634731,0.682634731,0,0.136720209,0.14213672,0.792865148,0.132611132,0.059965594,0.067916109,0.099781897,0.438600803,0.506288416,0.663985823,0.399033342,0.018396846,0.71826087,1.093460418,0.90548054,1.663985823,0.14213672,12.55408084,1.522372253,0.214792678,3.72147651
B,Allegheny Technologies Incorporated,ATI,Moody\s Investors Service,11/6/2015,Basic Industries,2.720466133,0.801310998,0.218208303,39.28097107,-0.101596946,-0.128508442,0.016211421,-0.099311754,-0.065702314,-0.094369423,-0.181438448,0.64669576,1.270268424,1.76152295,0.637880974,0.234518828,-0.099695586,-0.122087605,1.396085741,2.76152295,-0.128508442,-13.10514763,1.224603914,0.035326379,9.609506303,
BB,Olin Corporation,OLN,Moody\s Investors Service,6/15/2012,Basic Industries,1.955149085,1.487095966,0.763718366,41.05807965,0.123247157,0.193462852,0.197440212,0.114170619,0.09866917,0.185028042,0.245181578,0.800579686,2.214931105,1.484885372,0.59756695,0.362941487,0.06947661,0.1875,4.66125,2.484885372,0.193462852,6.199257426,2.69875,0.110091275,10.51369405,
BBB,Ball Corporation,BLL,Egan-Jones Ratings Company,5/29/2015,Consumer Durables,1.152830377,0.495216265,0.095375723,33.77421237,0.054842474,0.058109685,0.167292882,0.097852975,0.062078986,0.089500737,0.454941438,1.131950865,3.525733328,6.328429,0.863545106,0.301004016,0.614024691,4.488549398,1.449735755,7.328429,0.058109685,6.619694828,7.310047073,0.118144691,5.151865672,
BBB,Owens Corning Inc,OC,Standard  Poor\s Ratings Services,8/3/2016,Capital Goods,1.646936656,0.116303219,0.116303219,0,0.069226704,0.103928131,0.243262286,0.123128413,0.050768635,0.087046326,0.102104443,0.733367782,1.824228792,1.011171733,0.502777419,0.318644068,0.56097561,4.624125874,0.979020979,2.011171733,0.103928131,7.98440691,8.243006993,0.16610886,4.475,
BB,IAC/InterActiveCorp,IAC,Standard  Poor\s Ratings Services,3/22/2013,Consumer Services,1.85112876,1.600941927,1.200176351,29.95000237,0.056861767,0.10320204,0.944533839,0.115521507,0.041847924,0.090873167,0.09619092,0.735958903,10.35419131,1.298582859,0.564949336,0.412420173,0.855579406,1.448736278,3.680425186,2.298582859,0.10320204,20.4348903,1.693280914,0.126574609,1.580212381,
A,Devon Energy Corporation,DVN,Egan-Jones Ratings Company,12/6/2013,Energy,1.202854996,1.139894816,0.911495116,53.3615466,-0.001923632,0.014331057,1,0.059728768,-0.000466451,0.004113522,-0.000975657,0.242484316,0.365486695,1.091663008,0.521911514,1.134228188,-0.243193525,-3.288557214,15.08955224,2.091663008,0.014331057,8.804275213,13.52238806,0.522843128,0,
BB,Century Aluminum Company,CENX,Egan-Jones Ratings Company,3/31/2015,Basic Industries,2.02224592,0.807923084,0.550890242,14.39648905,0.058255595,0.067060685,0.104842878,0.072903645,0.055855037,0.075389283,0.103097016,0.958792672,1.495519734,0.845796213,0.458228382,0.141377793,0.788407981,1.596781343,1.683296179,1.845796213,0.067060685,10.79574167,2.025323666,0.101712443,11.414103,
BBB,Thermo Fisher Scientific Inc,TMO,Egan-Jones Ratings Company,7/30/2015,Capital Goods,1.38432233,0.724471343,0.109010682,54.75193629,0.116436984,0.114138187,0.552984309,0.137703797,0.048311282,0.052703059,0.092523723,0.414913546,6.92804639,0.915157703,0.477849788,-0.022670936,0.849870425,6.004514673,1.152997241,1.915157703,0.114138187,16.08362042,7.065211939,0.166037936,9.223789832,
A,Snap-On Incorporated,SNA,Egan-Jones Ratings Company,5/6/2014,Capital Goods,2.510763209,1.31702544,0.304165502,63.48241453,0.114608212,0.172157697,0.481891052,0.191787993,0.085231144,0.1550109,0.165767556,0.743673966,7.787261146,0.94491766,0.485839416,0.316799696,1,6.745704467,7.054982818,1.94491766,0.172157697,9.866712928,6.745704467,0.128447571,10.17737789,
A,BorgWarnerInc.,BWA,Egan-Jones Ratings Company,1/10/2014,Capital Goods,1.723967961,0.828096118,0.578558226,0,0.087547068,0.116863905,0.209386767,0.114981173,0.094115946,0.164148092,0.182865169,1.075032529,3.834966478,1.942977528,1,0.250863061,1,3.149122807,5.894736842,1.942977528,0.116863905,11.22019521,3.149122807,0.096557289,4.250903832,
A,Eli Lilly and Company,LLY,Fitch Ratings,5/26/2015,Health Care,1.086754406,0.719304037,0.345447245,60.18826852,0.121867289,0.152954791,0.748541977,0.152954791,0.064298433,0.115526343,0.155497879,0.527610266,2.463064579,1.418377436,0.586499615,0.203246342,0.929403952,3.793512111,4.511501666,2.418377436,0.152954791,18.5463211,4.081661264,0.222634026,4.372396064,
BBB,Helix Energy Solutions Group,Inc.,HLX,Egan-Jones Ratings Company,7/23/2014,Energy,3.077273916,2.711687713,2.111988228,44.60482534,0.176169393,0.23665861,0.310738505,0.236421968,0.072220959,0.113077733,0.11796194,0.409951798,0.637989056,0.633347727,0.387760497,0.255596944,0.062792606,0.213885101,4.514886789,1.633347727,0.252789128,5.281889907,3.406214747,0.324692275,9.149790775
BB,"Helix Energy Solutions Group,Inc.",HLX,Egan-Jones Ratings Company,7/22/2015,Energy,3.243224662,2.829042444,2.343119405,40.01821639,-0.541792062,-0.687221365,-0.335977764,-0.441734861,-0.156296643,-0.217247301,-0.294754422,0.288480865,0.434059946,0.885865346,0.469739448,0.211619299,-1.890763052,-1.987421264,4.936556121,1.885865346,-0.687221365,-3.94644903,1.051121272,0.159247889,14.22022334,
B,"Penske Automotive Group,Inc.",PAG,Standard  Poor\s Ratings Services,5/11/2016,Consumer Durables,1.028272178,0.275350486,0.014555973,14.80069899,0.016909603,0.025507003,0.148691463,0.029375314,0.040647164,0.131671931,0.182158418,2.403791741,12.68659957,3.481454586,0.776858165,0.321203497,0.490421456,2.139046346,4.438521168,4.481454586,0.025507003,6.264793588,4.36164919,0.020300857,33.24706359,
BB,"Gibraltar Industries,Inc.",ROCK,Standard  Poor\s Ratings Services,1/26/2016,Capital Goods,1.895531163,1.261236819,0.37141239,57.84921407,0.022527244,0.035643157,0.179633827,0.046196798,0.026352818,0.052670658,0.05717825,1.169819909,8.75183298,1.169720498,0.539111143,0.36722372,0.857263163,2.37924631,2.204655333,2.169720498,0.035643157,9.22470271,2.775397816,0.083280093,9.572407067,
BBB,PLDTInc.,PHI,Standard  Poor\s Ratings Services,9/9/2014,Public Utilities,0.526395374,0.397264206,0.18662625,62.28299236,0.199555126,0.258430649,0.772177832,0.236356718,0.078137499,0.168578419,0.253721235,0.391558464,0.889839778,2.244849811,0.691337283,0.22781943,0.562201141,202.4338391,127.7309065,3.247112322,0.289571809,1.435595903,360.0736893,0.455386777,0.926821137,
B,"Genesis Energy, L.P.",GEL,Moody\s Investors Service,2/5/2013,Energy,1.292284368,0.90505068,0.036084964,24.29637349,0.023665271,0.021403631,1,0.02793327,0.045656086,0.048477112,0.105094954,1.929244183,7.200059793,1.301882716,0.565573001,-0.105666139,0.226344927,0.546788663,0.153643939,2.301882716,0.021403631,25.18906184,2.415731914,0.046511388,13.72449458,
A,PACCARInc.,PCAR,Standard  Poor\s Ratings Services,12/18/2015,Capital Goods,2.066528877,1.351050969,0.786335452,0,0.089395189,0.130252803,0.147730566,0.130252803,0.075983666,0.126019789,0.231110599,0.849974893,8.24425657,2.041582618,0.671223792,0.313679346,0.887832551,6.399605189,9.770163565,3.041582618,0.130252803,7.390056717,7.208121827,0.142452683,7.381425882,
BBB,BRF S.A.,BRFS,Standard  Poor\s Ratings Services,5/19/2015,Consumer Non-Durables,1.827580441,1.035332476,0.627739286,38.43681482,0.076706152,0.088861922,0.293358799,0.11903071,0.061628033,0.194052294,0.14271603,0.803430119,2.883580368,1.309382697,0.565421273,0.136793917,0.726518453,0.004165056,7.854223647,2.31576483,0.177513549,5.558908434,0.005732898,0.000172435,5.81948782,
BBB,Vulcan Materials Company,VMC,Egan-Jones Ratings Company,9/18/2015,Basic Industries,3.068332206,2.042285397,0.803612096,42.37349077,0.064630421,0.095803524,0.250580843,0.160651351,0.026642593,0.041249458,0.049655964,0.412229909,1.084241625,0.863781232,0.463456342,0.289586619,0.425358279,1.607356805,2.436889122,1.863781232,0.095803524,16.3054932,3.778830418,0.147092746,14.5943356,
A,TE Connectivity Ltd.,TEL,Egan-Jones Ratings Company,11/2/2015,Technology,2.204920324,1.523343584,0.930668158,63.25512957,0.197825554,0.128750102,0.334096297,0.142973923,0.117430124,0.092478422,0.25247783,0.593604425,4.189383562,1.150026082,0.534889363,0.213968254,0.686356508,3.241975309,8.219753086,2.150026082,0.128750102,11.17856237,4.72345679,0.156380283,7.126859143,
A,"Baidu,Inc.",BIDU,Moody\s Investors Service,6/22/2015,Technology,3.248051613,3.025789532,0.683382807,27.26729202,0.249598428,0.2950839,0.61499388,0.2950839,0.122849668,0.182320505,0.237617323,0.492189269,5.634723638,0.876377699,0.453092846,0,1,82.45138833,265.093733,1.934212174,0.2950839,3.305843151,82.45138833,0.365674488,1.456659817,
BB,"VeriSign,Inc.",VRSN,Standard  Poor\s Ratings Services,3/23/2015,Technology,0.776133057,0.74881024,0.099766942,4.859357876,0.351701833,0.478470316,0.813462203,0.558773885,0.164864615,2.062760613,-0.402120738,0.468762457,3.166233058,-3.439096694,1.409987846,0.264945346,0.934558507,4.432341567,11.24365875,-2.439096694,0.478470316,11.69008767,4.742711704,0.594930092,0.990261617,
CCC,"Beazer Homes USA,Inc.",BZH,Standard  Poor\s Ratings Services,3/11/2016,Capital Goods,1725.505005,152.1331331,125.9174174,121.8768567,2.193553734,0.140438336,1.736794462,0.328860301,0.142116956,0.009106297,0.545814477,0.064788454,7.056500225,2.840600676,0.739624063,-14.73304585,1.196967267,-3.511401477,9.106088027,3.840600676,0.140438336,25.72375387,-2.933581873,-0.516676654,-1.017958587,
A,Bristol-Myers Squibb Company,BMY,Egan-Jones Ratings Company,10/31/2013,Health Care,1.520578778,0.499598071,0.288263666,37.64723833,0.156423558,0.222215441,0.718095819,0.156423558,0.066412728,0.139224533,0.169130263,0.424569859,3.578292204,1.546654349,0.607327944,0.085416094,0.848519041,1.829683698,2.75243309,2.546654349,0.222215441,26.38591702,2.156326034,0.216356424,1.805001954,
B,Horizon Global Corporation,HZN,Standard  Poor\s Ratings Services,7/10/2015,Capital Goods,1.643396373,0.67374893,0.183049265,39.98757624,0.014421991,0.012197877,0.248544769,0.034004622,0.025031667,0.034565956,4.15,1.735659569,12.54107649,164.79,0.993968273,-0.182336182,0.690821256,0.001029091,0.001302002,165.79,0.012197877,4607.286794,0.001489663,0.046758527,5.506366183,
BBB,Atmos Energy Corporation,ATO,Egan-Jones Ratings Company,8/26/2014,Public Utilities,0.851962884,0.473820897,0.046404217,25.36796821,0.058656533,0.058656533,0.320269764,0.123731915,0.033720417,0.037716679,0.093906421,0.574879135,0.734609731,1.784853504,0.640914684,0.645241652,-0.128738922,-0.976015819,0.902454767,2.784853504,0.058656533,9.296157102,7.581357703,0.149766966,10.77807088,
BBB,"General Mills,Inc.",GIS,Standard  Poor\s Ratings Services,9/11/2014,Consumer Non-Durables,0.810085738,0.497446299,0.159915184,30.66394559,0.101867155,0.121800599,0.355664001,0.165129316,0.078822416,0.123088556,0.279182224,0.773776555,4.54339278,2.54191406,0.71766678,0.404923444,0.73888233,2.986796055,1.89834553,3.54191406,0.121800599,11.44931128,4.042316258,0.141879216,7.161794824,
B,Cincinnati Bell Inc,CBB,Egan-Jones Ratings Company,3/12/2013,Public Utilities,0.853967361,0.734946539,0.066404052,49.28081959,0.007598887,0.024357148,0.861116765,0.183255309,0.003899178,0.014263012,-0.016041249,0.513124913,0.928499433,-5.114007448,1.243071996,0.688022284,-0.726375176,-0.784263959,0.315736041,-4.114007448,0.024357148,14.7290531,1.079695431,0.144311012,1.509587021,
BB,Harsco Corporation,HSC,Moody\s Investors Service,3/14/2013,Consumer Services,1.672654982,1.153354507,0.149394189,71.92878046,-0.083588475,-0.08311901,0.839861747,-0.057383115,-0.085555999,-0.108271745,-0.313622601,1.023538216,2.405589844,2.66569973,0.727200787,-0.139231857,-0.332584134,-0.820319476,1.675339815,3.66569973,-0.08311901,29.8109877,2.466502133,0.065291472,2.202393906,
A,Johnson Controls InternationalPLC,JCI,Egan-Jones Ratings Company,2/28/2014,Consumer Services,1.258743423,0.743113587,0.174249458,59.58204189,0.05034282,0.049215742,0.616136001,0.075983845,0.044021025,0.090441587,0.10513927,0.874425099,6.348837209,1.388387603,0.58130749,0.238549618,0.551724138,0.997849462,1.425806452,2.388387603,0.075983845,13.7,1.808602151,0.078989387,4.546162403,
B,"Live Nation Entertainment,Inc.",LYV,Standard  Poor\s Ratings Services,10/26/2016,Consumer Services,1.086657394,0.851721141,0.620478681,24.85497073,0.000352127,0.005784127,1,0.023332321,0.000434933,0.011228363,0.002612752,1.235157517,11.11714409,5.00725567,0.833534636,0.579998345,0.698637634,2.065700519,7.554529802,6.00725567,0.005784127,10.6171676,2.956755288,0.071513431,0,
BB,Arcos Dorados HoldingsInc.,ARCO,Moody\s Investors Service,6/15/2012,Consumer Services,0.998849467,0.458453534,0.299174263,9.366571259,0.031659681,0.043854126,0.667507462,0.068555785,0.06174663,0.124719115,0.170640166,1.950323823,3.574785473,1.76206896,0.63760967,-0.278068365,-0.222590435,-0.271562177,0.822129017,2.763554326,0.043854126,13.65963245,1.220008293,0.071527913,6.605405376,
A,Corning Incorporated,GLW,Moody\s Investors Service,6/15/2012,Basic Industries,4.137815928,3.29375298,2.222699094,50.05449937,0.355513308,0.123193916,0.451964512,0.214702155,0.100725366,0.037746107,0.133077142,0.283323758,0.739387124,0.321187968,0.243105429,0.419753086,1,2.041613316,3.729193342,1.321187968,0.123193916,6.573677857,2.041613316,0.40418251,4.425793245,
BBB,Black Hills Corporation,BKH,Moody\s Investors Service,6/15/2012,Public Utilities,0.86430876,0.224339373,0.024631378,44.97960207,0.039090134,-0.007307882,0.548031423,0.146392672,0.012049673,-0.002861482,0.04112174,0.308253553,0.456050832,2.412685143,0.706975605,-1.960202216,0.994926331,5.583207907,1.008704596,3.412685143,-0.007307882,8.078448622,5.611679711,0.175841935,5.489259938,
BBB,Otter Tail Corporation,OTTR,Egan-Jones Ratings Company,11/25/2015,Public Utilities,0.762020808,0.262009748,0,29.47600936,0.074022447,0.094177511,0.604940472,0.127635919,0.031700188,0.047390857,0.09540629,0.428251023,0.561893741,2.009644261,0.667734817,0.225449346,-0.45439835,-1.399682314,0.221641014,3.009644261,0.094177511,9.612885124,3.080297968,0.144233679,3.442150192,
BBB,PolyOne Corporation,POL,Egan-Jones Ratings Company,5/27/2015,Basic Industries,1.734364604,1.056886228,0.396872921,37.76091774,0.020649198,0.023047843,0.184565246,0.040438013,0.029212157,0.041895735,0.102022414,1.414687223,6.427853193,2.492464254,0.713669224,0.126696833,0.554702495,1.252437703,2.585048754,3.492464254,0.023047843,14.58837634,2.257854821,0.054334507,8.547690626,
BBB,Commercial Metals Company,CMC,Egan-Jones Ratings Company,7/17/2013,Basic Industries,3.029276324,1.751950112,0.484913117,52.43259708,0.011222027,0.010879771,0.096136119,0.011222027,0.022122862,0.027621779,0.060878001,1.971378342,7.327487644,1.751813978,0.636603343,0.773496805,0.397320824,0.50306898,3.24628921,2.751813978,0.010879771,14.31510192,1.266153068,0.021442832,18.17227251,
A,Sonoco Products Company,SON,Egan-Jones Ratings Company,7/22/2014,Consumer Durables,1.506028878,0.893347132,0.176681908,47.56115016,0.045030152,0.064920747,0.180962146,0.075363455,0.053867619,0.09924893,0.151805375,1.196256668,4.367894328,1.818119265,0.645153414,0.333913609,0.576287044,2.356200166,1.576754879,2.818119265,0.064920747,9.725631744,4.088587781,0.08329988,7.944480964,
BBB,Southern Company (The),SO,Moody\s Investors Service,8/23/2013,Public Utilities,1.011380058,0.304584899,0.119039017,21.93802306,0.096213496,0.149762978,1,0.190495698,0.025470207,0.043365531,0.086489899,0.264725932,0.333678332,2.395728114,0.705512348,0.331770223,0.103985567,0.722919042,0.751632839,3.395728114,0.149762978,10.26733838,6.952109464,0.356820975,4.004360465,
A,Sherwin-Williams Company (The),SHW,Moody\s Investors Service,12/4/2012,Consumer Services,1.67830824,1.077483058,0.459695934,39.52665814,0.066184542,0.095161006,0.441160288,0.095161006,0.101212609,0.208179518,0.352178028,1.529248467,9.871106206,2.479586495,0.712609529,0.304499349,0.823049355,7.184532382,9.726401838,3.479586495,0.095161006,15.90652058,8.729163488,0.09312387,5.772742982,
B,Navios Maritime HoldingsInc.,NM,Standard  Poor\s Ratings Services,5/15/2015,Transportation,2.103174443,1.917538092,1.261105005,81.46604071,-0.096350863,-0.096206859,0.325634819,9.60E-05,-0.017969452,0.019642837,-0.048746577,0.186500163,0.298141383,1.614264291,0.595066274,-0.001496819,-3.216714309,-17.37705833,23.98978794,2.71274707,0.098644645,11.35290611,5.402114289,0.096556583,7.306647844,
BB,NGL ENERGY PARTNERS LP,NGL,Standard  Poor\s Ratings Services,1/15/2016,Energy,1.478301809,1.382037312,0.037109747,22.24980489,0.001563023,0.001563023,0.050223017,0.005184544,0.004010996,0.004832455,0.012353339,2.566178608,10.38838338,2.079868178,0.675310779,-0.137917904,0.223457853,0.000678954,0.0059516,3.079868178,0.001563023,8500.338006,0.003038399,0.015616778,19.14877607,
B,"Targa Resources,Inc.",TRGP,Standard  Poor\s Ratings Services,2/4/2016,Public Utilities,1.043557169,0.842785844,0.159029038,-811.8456231,-0.251401466,0.482104355,-7.699870634,-0.686934023,0.004398772,-0.009036461,0.039893253,-0.017497001,-0.023900564,8.069180238,0.889736451,-0.354203936,0.210205857,4.065420561,4.246728972,9.069180238,0.482104355,8.269044264,19.34018692,-4.461836999,0.767919647,
CCC,CSI Compressco LP,CCLP,Moody\s Investors Service,3/21/2016,Energy,1.886397608,1.022346786,0.158744395,46.07951429,-0.320403985,-0.320624682,0.36487334,-0.320624682,-0.149553776,-0.160616277,-0.441446541,0.466766281,0.654446002,1.951757898,0.661218828,0.000688334,0.06497993,0.199611612,0.320174493,2.951757898,-0.320624682,-12.59126813,3.071896388,0.22264832,22.41190531,
BBB,"CDK Global,Inc.",CDK,Standard  Poor\s Ratings Services,12/15/2015,Miscellaneous,1.776083467,1.45024077,0.819020867,55.64768597,0.086455052,0.145335595,0.382990065,0.156142476,0.070835815,0.148457997,0.231628149,0.819336907,20.635,2.269929888,0.694183045,0.378792931,1,1.668119552,2.541718555,3.269929888,0.145335595,22.19717081,1.668119552,0.129827962,58.67281106,
A,Illinois Tool WorksInc.,ITW,Egan-Jones Ratings Company,1/30/2014,Technology,1.626781571,0.599602254,0.599602254,0,0.118783162,0.16604174,0.394835515,0.177856385,0.084092958,0.168461097,0.172932331,0.707953521,8.270918666,1.056442476,0.51372333,0.305496378,0.85443038,4.84087853,8.108471537,2.056442476,0.16604174,12.18586441,5.665620798,0.178846834,13.49211356,
BBB,Markel Corporation,MKL,Moody\s Investors Service,3/29/2016,Finance,7.230470567,7.230470567,1.071493641,0.419037639,0.108523993,0.138195037,1,0.160225088,0.02336577,0.033001886,0.07438867,0.215305106,12.46412896,2.183660129,0.68589612,0.206120428,0.877516889,40.87823723,1269.223995,3.183660129,0.138195037,10.13047277,46.58398913,0.121257553,0,
BB,Nustar Energy L.P.,NS,Moody\s Investors Service,11/17/2016,Energy,1.303345589,0.713734813,0.124196603,35.3831513,0.085389957,0.092205647,0.639289866,0.204424591,0.029818439,0.03416387,0.093076084,0.349203118,0.471936712,2.121427113,0.679633718,0.073918358,0.53210566,2.976454398,0.464379806,3.121427113,0.092205647,12.52843079,5.593728133,0.24862838,5.338902651,
BB,LKQ Corporation,LKQ,Moody\s Investors Service,4/29/2013,Consumer Services,2.837110406,0.122493565,0.122493565,0,0.063359067,0.099241801,0.418183185,0.106223729,0.070156596,0.126461283,0.133000254,1.107285812,8.33961394,0.895762626,0.472507799,0.361568748,0.571972453,0.398684967,0.202055373,1.895762626,0.099241801,15.22893855,0.697035259,0.050010551,10.93664942,
CCC,Baytex Energy Corp,BTE,Moody\s Investors Service,2/3/2016,Energy,0.76506321,0.36716224,0.000922199,40.68634737,-1.298728749,-1.689804193,0.544154027,-1.485663052,-0.208231833,-0.263446767,-0.473345333,0.160335123,0.166692744,1.273165087,0.560084744,0.231432403,0.056133741,0.183460262,0.0014693,2.273165087,-1.562917685,-3.624274056,3.268270722,0.624341619,1.497711303,
BBB,Crane Co.,CR,Moody\s Investors Service,12/10/2013,Capital Goods,1.717877955,1.140104231,0.40460785,61.53571232,0.084577354,0.125618767,0.340434042,0.134041747,0.061664673,0.112780792,0.182262341,0.729092004,8.507583878,1.955701106,0.661670797,0.322269459,0.876954626,3.62669269,5.614843858,2.955701106,0.125618767,10.68728201,4.135553406,0.092256677,7.448000244,
BB,"SSC Technologies Holdings,Inc.",SSNC,Standard  Poor\s Ratings Services,6/19/2015,Technology,1.227443305,1.064411911,0.571919935,44.85321562,0.170769189,0.161529235,0.465097199,0.260948271,0.05737791,0.059239815,0.097371294,0.335996853,14.14707887,0.697017087,0.410730742,0.375120937,0.940443191,2.850565331,1.315229133,1.697017087,0.161529235,9.262213618,3.031087212,0.328877232,34.21617794,
